,user_names,text
3717,RepBalderson,"RT @HouseGOP: Today, we mark 157 years since the final emancipation of enslaved Americans in our nation.
 
On Juneteenth, we celebrate the…"
3718,RepBalderson,"RT @cathymcmorris: On this day in 1865, slavery officially came to an end in America, closing a dark chapter in our history. Today, let’s r…"
3719,RepBalderson,"RT @ShellenbergerMD: Many people think we need to use fewer fossil fuels to reduce carbon emissions, but between 2005-2020 the U.S. reduced…"
3720,RepBalderson,"The crisis there is fueling the drug crisis here.

CBP agents tell me the Biden Admin's ""open border"" rhetoric is making matters worse; they need:

1⃣ Personnel (agent presence)
2⃣ Technology (drones, cameras, etc.)
3⃣ Infrastructure (physical barriers)

https://t.co/i3v52cwvJ3"
3721,RepBalderson,"RT @johnrobertsFox: Per our @BillFOXLA :  CBP reports there were 239,416 migrant encounters at the Southern border in May. That’s another m…"
3722,RepBalderson,"Incompetence has a price, and hardworking Americans are paying for it every time they fill up. 📈⛽️

🤯👉In one breath, @SecGranholm demands energy companies invest billions NOW to increase oil supply BUT says she wants to drive them out of business in 5-10 years. https://t.co/TbV4cfPjCH"
3723,RepBalderson,"Since 1902, 4-H has been making a difference in the lives of young Ohioans - including ME - through its “learning by doing” approach to #leadership and skill development.

Enjoyed welcoming a few of @ohio4h’s finest today on Capitol Hill.

Our future is bright. https://t.co/8KGvND3ZCX"
3724,RepBalderson,"Temporary cooling centers are opening across the region in light of recent power outages. 

If you or a loved one is in need of assistance finding nearby locations, please contact my office at 614-523-2555.

https://t.co/kSqixOMzDt"
3725,RepBalderson,"Lifting tariffs on Chinese-made solar panels defies common sense, rewards cheating, and is bad for American workers.

Today, I joined my colleague @boblatta and others demanding that the Biden Administration reverse course on this disastrous decision. https://t.co/wp5n43m6jK"
3726,RepBalderson,"RT @UticaEnergyOH: ""Pipelines are the safest and most efficient method of transportation for oil and natural gas...""
https://t.co/yBxat8Opqa"
3727,RepBalderson,"RT @EmpoweringUSA: *Refineries are currently operating at 94% capacity, well above the 5 year average utilization rate*"
3728,RepBalderson,"RT @KristineVarkony: We're working to get answers on the seemingly wide-spread power outage across pockets of Columbus from @AEPOhio. 

Rem…"
3729,RepBalderson,RT @HouseCommerce: Americans are paying the price for President Biden’s war on American energy.
3730,RepBalderson,"RT @RepBradWenstrup: 5 years ago, a terrorist tried to assassinate members of the Republican baseball team. Every day, I thank God for the…"
3731,RepBalderson,"Also worth mentioning:

👉The vital role our pipeline network plays in safer, greener, cheaper distribution

👉Efforts by the Biden Admin &amp; others to dismantle this network 

👉How disastrous national energy policies are pushing prices even higher 
https://t.co/gK3uxm8Vc2"
3732,RepBalderson,"RT @USArmy: For 247 years, the American Soldier has been the guardian of freedom and the American way of life. 

We continue to honor the l…"
3733,RepBalderson,"RT @DelawareCoOhio: Starting Flag Day off right…

Brownie Troop 5076 joined our Veterans Service Office to start the day with the Pledge of…"
3734,RepBalderson,"Energy Security = Food Security 

https://t.co/Wg06uRTZDJ"
3735,RepBalderson,RT @EmpoweringUSA: #NaturalGasIsGreen 💚
3736,RepBalderson,"RT @RepDaveJoyce: .@POTUS' failed policies have created an energy crisis.

That's why I joined @RepBalderson in supporting our domestic pro…"
3737,RepBalderson,"ICYMI: It's time to recognize #NatGas for what it truly is: 

✅It's GREEN. 
✅It's CLEAN. 
✅It's ABUNDANT right here in America. 🇺🇸 

#NaturalGas #NaturalGasIsGreen @NGInews 

https://t.co/3OB5wLHWtb"
3738,RepBalderson,"Earlier this week, on @JimmyKimmelLive, President Biden told us not to believe our lying eyes - the economy is actually GREAT!

Turns out it WAS a joke. 

With inflation at historic highs, nobody's laughing, @POTUS. https://t.co/uBhvTg4Axe"
3739,RepBalderson,RT @HouseGOP: Inflation is a TAX on ALL Americans.
3740,RepBalderson,"RT @HouseAgGOP: Skyrocketing inflation isn't a late-night punchline.

Farm families responsible for feeding the world are wondering how the…"
3741,RepBalderson,"RT @cathymcmorris: It’s estimated this year Americans will spend $5,000 dollars on gas, a 78% increase from last year. 📈   

President Bide…"
3742,RepBalderson,"RT @GasBuddyGuy: BREAKING: According to GasBuddy, the national average has reached $5 per gallon."
3743,RepBalderson,#ThrowbackThursday https://t.co/7g71SbUKg7
3744,RepBalderson,RT @CEAorg: Americans could experience more power outages this year. Current power-generating capacity is struggling to meet demand as trad…
3745,RepBalderson,"RT @Ohiopreplegends: In #Ohio alone, natural gas has already reduced carbon emissions from power generation by an astounding 38 percent. #K…"
3746,RepBalderson,"RT @EmpoweringUSA: NEW from the Afternoon TEA #Blog: Go Green, With Natural Gas

It is time to get serious and honest about where real gree…"
3747,RepBalderson,RT @HouseCommerce: Dangerous summer blackouts are coming. A recent NERC assessment warned that “more than half the nation will be at elevat…
3748,RepBalderson,"RT @alexiswsyx6: To give you an idea of the impact high diesel costs are having on farmers, one farmer tells us it’s costing him $1,700 to…"
3749,RepBalderson,"RT @HouseAgGOP: 🚨🚨🚨

This takes tone deaf to a new level.

Farmers and ranchers need affordable gas to fuel farm machinery and produce an a…"
3750,RepBalderson,"RT @10TV: States across the country are reaching new all-time high gas prices. Here in central Ohio, some gas stations have surpassed $5 pe…"
3751,RepBalderson,RT @AndreaNBC4: YIKES! Average prices of gas in Ohio is $4.97 this morning. Use @nbc4i gas tracker to find lowest prices: https://t.co/2bXy…
3752,RepBalderson,"RT @EmpoweringUSA: ""The resolution calls on the Biden Admin to support natural gas production and infrastructure by identifying and removin…"
3753,RepBalderson,RT @GasBuddyGuy: UPDATED ALERT: #GasPrices appear to be rising to $5.09/gal today in areas of #Ohio.
3754,RepBalderson,RT @alexiswsyx6: High diesel costs are having a big impact on farmers. The costly fuel comes right as the 2022 planting season starts. @wsy…
3755,RepBalderson,RT @IPAAaccess: Ohio Congressman @RepBalderson Calls Natural Gas a Solution to Energy Crisis https://t.co/f5ZO1HptT6 via @NGInews
3756,RepBalderson,@draftnik1 @POTUS https://t.co/P9CnrlwZee
3757,RepBalderson,"Boosting Chinese solar imports is somehow making the U.S. ""clean energy independent""?

China is ""eating our lunch,"" Mr. @POTUS. 

https://t.co/A4ViPKAPyd"
3758,RepBalderson,RT @NGInews: Ohio Congressman Says Natural Gas Solution to Energy Crisis https://t.co/81MmWjs4fO #NatGas #ONGT
3759,RepBalderson,RT @DWBerkley: This is what it’s about. #Natgas here in PA/OH/WV being responsibly produced daily.
3760,RepBalderson,RT @johnrobertsFox: The U.S. Midwest is bracing for rolling blackouts this summer - driving home the reality that if the nation is going to…
3761,RepBalderson,RT @DelawareCoOhio: https://t.co/OXVqpitxyC
3762,RepBalderson,RT @jackfowler: Blue gas is green https://t.co/Y07Uq7XEpI @Troy_Balderson
3763,RepBalderson,"RT @ooga_hq: ""Ohio is a prime example of how our country should utilize and embrace its abundant natural gas resources in the pursuit of a…"
3764,RepBalderson,RT @NewarkAdvocate: Rep. Troy Balderson announced Wednesday that he had introduced a resolution to designate natural gas as a green and cle…
3765,RepBalderson,RT @UticaEnergyOH: ICYMI: This week @RepBalderson announced a new resolution declaring natural gas as clean. UEA is proud to support this e…
3766,RepBalderson,"RT @EmpoweringUSA: ""The resolution comes as a smart, compact, one-stop-shopping declaration on why a commonsense policy on natural gas woul…"
3767,RepBalderson,"RT @NRO: Green and Clean Gas | Opinion by @jackfowler
https://t.co/MCoXvD2Gr3"
3768,RepBalderson,"Unleashing America’s abundant natural gas is the solution to affordable energy, a cleaner environment and securing American energy independence now. 🇺🇸 https://t.co/7uDDR64URN"
3769,RepBalderson,"RT @tedcruz: Exactly right. 

Anyone who cares about the environment should be enthusiastically in support of natural gas.

The widespread…"
3770,RepBalderson,"It’s time to end this war on American energy! Families cannot afford to continue down this path. 

Thank you, @jackfowler.

#BlueGasIsGreen https://t.co/e2m7nkvge3"
3771,RepBalderson,"RT @GasOilWV: GO-WV is proud to support @RepBalderson’s resolution in Congress recognizing #natgas as a clean energy.

America’s #natgas is…"
3772,RepBalderson,"RT @AXPC_US: Thank you for this important resolution recognizing clean, affordable American natural gas."
3773,RepBalderson,"RT @EmpoweringUSA: ""In Ohio alone, natural gas has already reduced carbon emissions from power generation by an astounding 38 percent.""
#Na…"
3774,RepBalderson,"RT @MarcellusGas: We're proud to support @RepBalderson's resolution: ""Unleashing America's abundant natural gas is the solution to affordab…"
3775,RepBalderson,@AXPC_US My pleasure - it’s time to acknowledge the benefits of this TRULY green energy! 🇺🇸
3776,RepBalderson,"It's green. It's clean. And it's abundant right under our feet, right here in Ohio!  https://t.co/71hv2ZsQXD"
3777,RepBalderson,"@LarryWade123 Thank you, Larry! It’s an honor to represent you!"
3778,RepBalderson,"RT @OOGEEP: Joined @RepBalderson, Knox Energy and others in Licking County to highlight how homegrown Ohio natural gas provides the essenti…"
3779,RepBalderson,RT @ooga_hq: Great day in Licking County with @RepBalderson and Knox Energy promoting natural gas as the clean energy solution for today an…
3780,RepBalderson,"RT @HouseCommerce: President Biden is breaking all the wrong records.

To lower prices, we MUST #FlipTheSwitch for more American energy pro…"
3781,RepBalderson,"RT @EmpoweringUSA: We joined @RepBalderson at his press conference in Licking County, OH to hear about his resolution to add clean, abundan…"
3782,RepBalderson,"RT @UticaEnergyOH: “More than providing power, natural gas is key for Ohio farmers and our manufacturers” @CEAorg"
3783,RepBalderson,RT @EmpoweringUSA: Congressman Balderson has the full support of TEA in his efforts to officially recognize natural gas as a CLEAN and GREE…
3784,RepBalderson,"The Biden Administration has made crystal clear they’re unwilling to work on anything that strays from their Green Agenda.

So let’s finally call it what it is: AMERICAN NATURAL GAS is both GREEN and CLEAN! 🇺🇸 https://t.co/o0zu8jgcAO"
3785,RepBalderson,RT @UticaEnergyOH: A great day in Licking County with @RepBalderson @ooga_hq @OOGEEP @CEAorg and @OhioGasAssoc. Thanks for hosting us Knox…
3786,RepBalderson,"RT @UticaEnergyOH: “American natural gas is not only green energy, but affordable, reliable and abundant American energy” @RepBalderson"
3787,RepBalderson,"RT @UticaEnergyOH: Today we’re with @RepBalderson for his resolution announcement, declaring American natural gas a clean, green, energy. h…"
